transaction_id,transaction_ts,sales_date,branch_id,customer_id,payment_method,basket_amount
T0001494,2025-01-27 21:39:59,2025-01-27,B02,C0049,wallet,42600
T0001495,2025-01-27 20:00:16,2025-01-27,B03,C0053,cash,11500
T0001496,2025-01-27 15:53:34,2025-01-27,B06,,card,8800
T0001497,2025-01-27 10:04:04,2025-01-27,B06,,wallet,5000
T0001498,2025-01-27 14:48:48,2025-01-27,B02,C0065,card,33900
T0001499,2025-01-27 18:35:51,2025-01-27,B01,C0022,cash,15100
T0001500,2025-01-27 12:47:23,2025-01-27,B05,C0038,cash,23800
T0001501,2025-01-27 17:35:37,2025-01-27,B01,C0090,cash,17000
T0001502,2025-01-27 22:36:33,2025-01-27,B03,C0070,card,19200
T0001503,2025-01-27 15:17:47,2025-01-27,B01,C0110,cash,12200
T0001504,2025-01-27 19:30:46,2025-01-27,B01,C0001,wallet,8800
T0001505,2025-01-27 16:36:43,2025-01-27,B05,C0093,cash,8000
T0001506,2025-01-27 16:41:02,2025-01-27,B04,C0108,wallet,15500
T0001507,2025-01-27 12:18:13,2025-01-27,B06,C0061,card,43600
T0001508,2025-01-27 13:40:03,2025-01-27,B04,C0013,card,9000
T0001509,2025-01-27 16:30:28,2025-01-27,B04,C0100,wallet,27500
T0001510,2025-01-27 10:13:43,2025-01-27,B06,C0021,cash,3100
T0001511,2025-01-27 22:04:04,2025-01-27,B03,C0018,cash,25600
T0001512,2025-01-27 19:01:39,2025-01-27,B02,C0003,wallet,12500
T0001513,2025-01-27 12:09:40,2025-01-27,B05,C0054,wallet,22100
T0001514,2025-01-27 10:16:56,2025-01-27,B02,,wallet,6100
T0001515,2025-01-27 15:23:41,2025-01-27,B03,C0033,wallet,5600
T0001516,2025-01-27 07:40:08,2025-01-27,B01,,card,13600
T0001517,2025-01-27 12:18:28,2025-01-27,B03,C0059,card,17400
T0001518,2025-01-27 19:04:47,2025-01-27,B04,C0103,wallet,13000
T0001519,2025-01-27 13:00:04,2025-01-27,B03,C0004,cash,4700
T0001520,2025-01-27 21:24:47,2025-01-27,B03,C0049,cash,7800
T0001521,2025-01-27 10:15:27,2025-01-27,B01,,cash,2300
T0001522,2025-01-27 11:02:36,2025-01-27,B06,,card,5100
T0001523,2025-01-27 19:24:49,2025-01-27,B04,C0011,wallet,15100
T0001524,2025-01-27 11:36:29,2025-01-27,B04,C0055,wallet,14200
T0001525,2025-01-27 19:45:14,2025-01-27,B05,C0012,cash,3900
T0001526,2025-01-27 19:49:24,2025-01-27,B03,C0033,cash,15100
T0001527,2025-01-27 12:30:12,2025-01-27,B02,,wallet,27700
T0001528,2025-01-27 19:18:40,2025-01-27,B03,C0088,card,26200
T0001529,2025-01-27 12:21:30,2025-01-27,B04,C0069,card,12400
T0001530,2025-01-27 08:53:13,2025-01-27,B02,C0015,cash,22000
T0001531,2025-01-27 17:16:57,2025-01-27,B03,,wallet,7300
T0001532,2025-01-27 14:42:02,2025-01-27,B03,C0036,wallet,6100
T0001533,2025-01-27 10:22:53,2025-01-27,B02,C0085,wallet,12800
T0001534,2025-01-27 17:07:13,2025-01-27,B02,C0047,wallet,24100
T0001535,2025-01-27 14:58:11,2025-01-27,B06,C0069,cash,20400
T0001536,2025-01-27 15:31:02,2025-01-27,B01,C0069,wallet,30400
T0001537,2025-01-27 18:28:01,2025-01-27,B01,,cash,10900
T0001538,2025-01-27 14:19:32,2025-01-27,B03,,cash,26100
T0001539,2025-01-27 14:49:50,2025-01-27,B05,C0013,wallet,11600
T0001540,2025-01-27 09:39:31,2025-01-27,B05,C0026,wallet,5000
T0001541,2025-01-27 18:47:50,2025-01-27,B05,C0068,cash,4600
T0001542,2025-01-28 12:56:21,2025-01-28,B03,C0071,wallet,2100
T0001543,2025-01-28 08:14:11,2025-01-28,B04,C0008,cash,2700
T0001544,2025-01-28 12:02:36,2025-01-28,B06,,wallet,5000
T0001545,2025-01-28 07:27:24,2025-01-28,B06,C0113,card,2500
T0001546,2025-01-28 10:37:48,2025-01-28,B05,C0034,cash,2500
T0001547,2025-01-28 07:14:52,2025-01-28,B06,,card,25200
T0001548,2025-01-28 07:03:59,2025-01-28,B03,C0079,card,6800
T0001549,2025-01-28 19:56:37,2025-01-28,B05,C0029,card,20900
T0001550,2025-01-28 17:55:07,2025-01-28,B05,C0037,wallet,17300
T0001551,2025-01-28 21:54:43,2025-01-28,B02,,cash,26700
T0001552,2025-01-28 22:13:10,2025-01-28,B05,C0008,cash,3400
T0001553,2025-01-28 21:44:51,2025-01-28,B02,C0032,cash,7100
T0001554,2025-01-28 12:39:14,2025-01-28,B04,C0035,cash,11600
T0001555,2025-01-28 07:38:33,2025-01-28,B02,C0001,cash,10200
T0001556,2025-01-28 22:14:36,2025-01-28,B01,C0056,wallet,10300
T0001557,2025-01-28 09:18:49,2025-01-28,B03,,card,20300
T0001558,2025-01-28 11:34:37,2025-01-28,B06,C0101,wallet,23700
T0001559,2025-01-28 15:12:55,2025-01-28,B04,C0094,card,8400
T0001560,2025-01-28 15:38:08,2025-01-28,B01,C0079,card,34900
T0001561,2025-01-28 08:59:34,2025-01-28,B02,C0118,wallet,18700
T0001562,2025-01-28 15:31:51,2025-01-28,B05,C0002,card,6000
T0001563,2025-01-28 10:02:18,2025-01-28,B02,C0073,card,20400
T0001564,2025-01-28 12:08:54,2025-01-28,B05,C0014,card,11600
T0001565,2025-01-28 22:29:39,2025-01-28,B04,C0063,cash,1300
T0001566,2025-01-28 22:13:02,2025-01-28,B05,C0104,card,6300
T0001567,2025-01-28 08:39:56,2025-01-28,B01,C0092,cash,11300
T0001568,2025-01-28 08:57:58,2025-01-28,B05,C0082,cash,7000
T0001569,2025-01-28 13:53:19,2025-01-28,B05,C0003,card,6700
T0001570,2025-01-28 19:12:43,2025-01-28,B01,C0036,cash,11500
T0001571,2025-01-28 09:18:18,2025-01-28,B03,C0112,cash,17300
T0001572,2025-01-28 20:52:33,2025-01-28,B05,C0016,cash,3700
T0001573,2025-01-28 11:24:22,2025-01-28,B06,C0046,card,11500
T0001574,2025-01-28 09:16:38,2025-01-28,B04,C0061,cash,9900
T0001575,2025-01-28 21:35:28,2025-01-28,B04,C0102,card,6100
T0001576,2025-01-28 12:34:19,2025-01-28,B04,C0077,cash,19500
T0001577,2025-01-28 22:22:37,2025-01-28,B05,,wallet,23000
T0001578,2025-01-28 18:41:23,2025-01-28,B03,C0098,cash,11400
T0001579,2025-01-28 11:24:55,2025-01-28,B05,C0072,wallet,25100
T0001580,2025-01-28 11:31:10,2025-01-28,B04,C0100,wallet,19700
T0001581,2025-01-28 15:37:51,2025-01-28,B06,,wallet,9900
T0001582,2025-01-28 11:47:11,2025-01-28,B01,C0034,card,9900
T0001583,2025-01-28 16:07:26,2025-01-28,B04,,card,21400
T0001584,2025-01-28 10:14:06,2025-01-28,B01,C0057,cash,12300
T0001585,2025-01-28 09:08:45,2025-01-28,B01,C0016,cash,10100
T0001586,2025-01-28 17:40:47,2025-01-28,B06,C0090,wallet,2500
T0001587,2025-01-28 13:14:09,2025-01-28,B01,C0114,wallet,14500
T0001588,2025-01-28 13:54:33,2025-01-28,B06,C0001,card,8800
T0001589,2025-01-28 14:53:17,2025-01-28,B06,,cash,6900
T0001590,2025-01-28 21:30:42,2025-01-28,B01,C0059,wallet,17300
T0001591,2025-01-28 07:30:51,2025-01-28,B01,,card,19900
T0001592,2025-01-28 09:46:11,2025-01-28,B03,C0039,wallet,27800
T0001593,2025-01-28 13:39:06,2025-01-28,B05,C0107,card,13800
T0001594,2025-01-28 10:16:05,2025-01-28,B05,C0048,cash,9600
T0001595,2025-01-28 21:42:42,2025-01-28,B05,,wallet,8400
T0001596,2025-01-28 07:16:14,2025-01-28,B01,,cash,35000
T0001597,2025-01-28 10:42:23,2025-01-28,B01,C0115,wallet,7700
T0001598,2025-01-28 19:23:36,2025-01-28,B02,,wallet,3900
T0001599,2025-01-28 22:30:02,2025-01-28,B03,C0070,cash,4800
T0001600,2025-01-28 21:13:30,2025-01-28,B03,C0109,wallet,26600
T0001601,2025-01-29 14:51:58,2025-01-29,B06,C0007,card,11100
T0001602,2025-01-29 08:08:45,2025-01-29,B02,C0073,card,12300
T0001603,2025-01-29 09:09:26,2025-01-29,B05,C0074,card,2700
T0001604,2025-01-29 13:30:52,2025-01-29,B06,C0053,cash,8300
T0001605,2025-01-29 12:00:33,2025-01-29,B01,C0044,wallet,3000
T0001606,2025-01-29 16:02:46,2025-01-29,B06,C0059,wallet,12200
T0001607,2025-01-29 21:51:06,2025-01-29,B02,C0115,cash,33000
T0001608,2025-01-29 19:51:44,2025-01-29,B03,C0108,card,18400
T0001609,2025-01-29 09:41:41,2025-01-29,B02,C0064,wallet,4600
T0001610,2025-01-29 14:51:45,2025-01-29,B05,C0033,wallet,21900
T0001611,2025-01-29 15:35:44,2025-01-29,B03,C0017,cash,23500
T0001612,2025-01-29 07:44:40,2025-01-29,B03,C0118,card,12200
T0001613,2025-01-29 09:24:33,2025-01-29,B03,C0102,wallet,14100
T0001614,2025-01-29 08:44:00,2025-01-29,B01,C0011,wallet,35200
T0001615,2025-01-29 13:53:35,2025-01-29,B04,C0004,cash,9100
T0001616,2025-01-29 19:07:04,2025-01-29,B02,C0077,wallet,15400
T0001617,2025-01-29 09:53:11,2025-01-29,B02,C0101,card,17400
T0001618,2025-01-29 10:49:22,2025-01-29,B05,C0116,wallet,21900
T0001619,2025-01-29 08:29:00,2025-01-29,B03,C0117,card,13600
T0001620,2025-01-29 12:50:21,2025-01-29,B02,,card,9000
T0001621,2025-01-29 08:45:27,2025-01-29,B02,C0096,wallet,12700
T0001622,2025-01-29 18:14:55,2025-01-29,B01,,cash,2100
T0001623,2025-01-29 15:38:20,2025-01-29,B01,C0019,wallet,3500
T0001624,2025-01-29 10:42:36,2025-01-29,B02,C0022,wallet,2200
T0001625,2025-01-29 18:59:19,2025-01-29,B03,,cash,6200
T0001626,2025-01-29 20:51:00,2025-01-29,B04,,cash,2100
T0001627,2025-01-29 07:45:48,2025-01-29,B01,C0012,card,7000
T0001628,2025-01-29 07:53:30,2025-01-29,B06,C0109,card,18600
T0001629,2025-01-29 20:14:14,2025-01-29,B05,C0094,card,15700
T0001630,2025-01-29 10:44:12,2025-01-29,B06,,cash,24100
T0001631,2025-01-29 13:19:46,2025-01-29,B04,C0116,wallet,12600
T0001632,2025-01-29 10:11:50,2025-01-29,B03,C0118,card,21200
T0001633,2025-01-29 21:01:50,2025-01-29,B05,C0009,card,2300
T0001634,2025-01-29 22:48:05,2025-01-29,B04,C0045,wallet,4000
T0001635,2025-01-29 10:36:15,2025-01-29,B04,C0119,wallet,6800
T0001636,2025-01-29 18:16:31,2025-01-29,B04,C0011,card,1400
T0001637,2025-01-29 14:41:50,2025-01-29,B05,C0005,wallet,16000
T0001638,2025-01-29 07:13:07,2025-01-29,B03,C0055,card,4700
T0001639,2025-01-29 07:50:35,2025-01-29,B02,,cash,4800
T0001640,2025-01-29 10:30:57,2025-01-29,B06,C0094,wallet,19300
T0001641,2025-01-29 13:08:45,2025-01-29,B04,C0004,wallet,8700
T0001642,2025-01-29 20:01:24,2025-01-29,B05,C0018,cash,8400
T0001643,2025-01-29 11:54:08,2025-01-29,B03,C0037,card,5500
T0001644,2025-01-29 21:09:45,2025-01-29,B01,C0087,cash,8700
T0001645,2025-01-29 08:38:45,2025-01-29,B03,,card,12600
T0001646,2025-01-29 15:07:52,2025-01-29,B03,C0023,wallet,14300
T0001647,2025-01-29 08:06:12,2025-01-29,B02,C0060,card,2200
T0001648,2025-01-29 17:00:31,2025-01-29,B04,C0109,card,11000
T0001649,2025-01-29 11:06:28,2025-01-29,B03,C0117,wallet,13000
T0001650,2025-01-29 14:15:43,2025-01-29,B03,C0049,cash,12400
T0001651,2025-01-30 11:52:41,2025-01-30,B05,C0117,cash,26800
T0001652,2025-01-30 15:45:34,2025-01-30,B03,C0070,card,16100
T0001653,2025-01-30 07:24:14,2025-01-30,B01,,wallet,7300
T0001654,2025-01-30 14:53:20,2025-01-30,B04,C0091,card,6000
T0001655,2025-01-30 15:48:23,2025-01-30,B06,C0035,wallet,20700
T0001656,2025-01-30 14:32:16,2025-01-30,B01,C0053,cash,25200
T0001657,2025-01-30 09:46:32,2025-01-30,B05,C0034,wallet,28500
T0001658,2025-01-30 14:49:46,2025-01-30,B05,C0064,wallet,9700
T0001659,2025-01-30 21:48:19,2025-01-30,B06,C0036,cash,2000
T0001660,2025-01-30 07:18:20,2025-01-30,B06,C0045,cash,10300
T0001661,2025-01-30 12:11:00,2025-01-30,B02,C0080,wallet,6500
T0001662,2025-01-30 16:41:32,2025-01-30,B05,C0079,wallet,14600
T0001663,2025-01-30 07:58:35,2025-01-30,B03,C0078,card,8700
T0001664,2025-01-30 17:38:38,2025-01-30,B04,C0088,cash,26100
T0001665,2025-01-30 07:49:19,2025-01-30,B04,C0051,card,49400
T0001666,2025-01-30 11:13:18,2025-01-30,B04,C0020,cash,49200
T0001667,2025-01-30 13:04:23,2025-01-30,B03,C0112,wallet,11300
T0001668,2025-01-30 11:02:23,2025-01-30,B04,C0096,cash,7000
T0001669,2025-01-30 08:07:05,2025-01-30,B04,,cash,17100
T0001670,2025-01-30 19:03:58,2025-01-30,B05,C0057,cash,20700
T0001671,2025-01-30 19:26:27,2025-01-30,B05,C0018,cash,24300
T0001672,2025-01-30 16:47:40,2025-01-30,B01,C0060,card,4200
T0001673,2025-01-30 10:52:08,2025-01-30,B05,C0027,card,8100
T0001674,2025-01-30 10:10:09,2025-01-30,B02,C0041,cash,6600
T0001675,2025-01-30 18:53:27,2025-01-30,B03,C0107,wallet,14100
T0001676,2025-01-30 12:54:19,2025-01-30,B03,C0003,cash,26000
T0001677,2025-01-30 08:31:38,2025-01-30,B03,,card,9000
T0001678,2025-01-30 09:39:17,2025-01-30,B02,C0100,card,13100
T0001679,2025-01-30 22:31:43,2025-01-30,B03,C0049,cash,13900
T0001680,2025-01-30 09:56:06,2025-01-30,B06,C0046,wallet,14400
T0001681,2025-01-30 19:08:08,2025-01-30,B02,C0078,wallet,30400
T0001682,2025-01-30 09:34:09,2025-01-30,B02,C0067,cash,10700
T0001683,2025-01-30 07:03:43,2025-01-30,B06,C0056,wallet,2700
T0001684,2025-01-30 12:49:12,2025-01-30,B01,C0102,wallet,13200
T0001685,2025-01-30 17:58:34,2025-01-30,B04,C0114,wallet,6500
T0001686,2025-01-30 19:29:53,2025-01-30,B02,C0050,cash,21500
T0001687,2025-01-30 11:06:00,2025-01-30,B04,C0088,cash,2400
T0001688,2025-01-30 07:11:06,2025-01-30,B05,C0039,wallet,10200
T0001689,2025-01-30 14:53:26,2025-01-30,B04,C0066,cash,7500
T0001690,2025-01-30 07:53:40,2025-01-30,B04,C0092,wallet,12700
T0001691,2025-01-30 13:09:30,2025-01-30,B01,C0015,card,10000
T0001692,2025-01-30 17:16:39,2025-01-30,B05,C0088,card,12700
T0001693,2025-01-30 12:17:40,2025-01-30,B02,C0106,cash,6500
T0001694,2025-01-30 17:59:06,2025-01-30,B01,C0077,cash,10300
T0001695,2025-01-31 12:03:21,2025-01-31,B03,C0107,card,4300
T0001696,2025-01-31 19:49:51,2025-01-31,B01,C0030,wallet,2400
T0001697,2025-01-31 20:01:03,2025-01-31,B04,C0003,wallet,10200
T0001698,2025-01-31 08:43:06,2025-01-31,B04,C0110,cash,23000
T0001699,2025-01-31 20:12:58,2025-01-31,B02,C0006,cash,11300
T0001700,2025-01-31 21:59:52,2025-01-31,B04,,cash,6100
T0001701,2025-01-31 20:06:21,2025-01-31,B02,C0065,wallet,11000
T0001702,2025-01-31 19:40:09,2025-01-31,B06,C0015,card,60200
T0001703,2025-01-31 16:13:57,2025-01-31,B05,C0112,card,40900
T0001704,2025-01-31 12:46:04,2025-01-31,B06,C0073,card,26000
T0001705,2025-01-31 09:38:35,2025-01-31,B03,C0022,cash,22200
T0001706,2025-01-31 19:16:43,2025-01-31,B05,C0084,cash,5700
T0001707,2025-01-31 22:03:25,2025-01-31,B01,C0013,card,14800
T0001708,2025-01-31 09:25:13,2025-01-31,B02,,wallet,22100
T0001709,2025-01-31 21:19:43,2025-01-31,B05,C0010,card,17700
T0001710,2025-01-31 09:53:10,2025-01-31,B01,,wallet,11600
T0001711,2025-01-31 18:32:18,2025-01-31,B05,C0038,wallet,13300
T0001712,2025-01-31 18:09:07,2025-01-31,B02,C0072,card,25200
T0001713,2025-01-31 18:09:29,2025-01-31,B06,C0074,wallet,2300
T0001714,2025-01-31 11:17:19,2025-01-31,B02,C0040,cash,26200
T0001715,2025-01-31 12:18:19,2025-01-31,B05,C0119,card,3600
T0001716,2025-01-31 20:25:03,2025-01-31,B03,C0112,card,6700
T0001717,2025-01-31 11:04:54,2025-01-31,B04,C0041,card,8400
T0001718,2025-01-31 19:30:52,2025-01-31,B05,C0118,cash,25600
T0001719,2025-01-31 14:18:23,2025-01-31,B04,C0075,wallet,20700
T0001720,2025-01-31 07:49:00,2025-01-31,B04,,card,6700
T0001721,2025-01-31 20:36:43,2025-01-31,B05,C0035,wallet,6400
T0001722,2025-01-31 21:41:10,2025-01-31,B01,C0036,cash,8600
T0001723,2025-01-31 18:39:05,2025-01-31,B02,C0041,wallet,10100
T0001724,2025-01-31 20:07:38,2025-01-31,B01,C0096,wallet,14000
T0001725,2025-01-31 11:12:00,2025-01-31,B04,C0080,card,9000
T0001726,2025-01-31 14:54:59,2025-01-31,B03,C0098,card,3900
T0001727,2025-01-31 12:09:47,2025-01-31,B05,C0010,card,18300
T0001728,2025-01-31 16:46:33,2025-01-31,B02,C0070,card,4200
T0001729,2025-01-31 07:59:44,2025-01-31,B01,C0037,card,11200
T0001730,2025-01-31 19:59:17,2025-01-31,B03,C0085,wallet,3300
T0001731,2025-01-31 19:50:59,2025-01-31,B03,C0031,card,9500
T0001732,2025-01-31 09:57:10,2025-01-31,B01,,card,5300
T0001733,2025-01-31 17:17:57,2025-01-31,B06,C0013,cash,32700
T0001734,2025-01-31 20:26:48,2025-01-31,B05,C0064,wallet,4300
T0001735,2025-01-31 13:02:51,2025-01-31,B03,,cash,17100
T0001736,2025-01-31 18:33:02,2025-01-31,B06,C0043,wallet,20000
T0001737,2025-01-31 21:21:44,2025-01-31,B04,C0119,cash,9000
T0001738,2025-01-31 19:16:12,2025-01-31,B04,C0101,wallet,6000
T0001739,2025-01-31 07:56:57,2025-01-31,B06,C0028,cash,13200
T0001740,2025-01-31 09:08:38,2025-01-31,B02,C0066,wallet,7300
T0001741,2025-01-31 12:15:43,2025-01-31,B03,C0067,card,3000
T0001742,2025-01-31 16:35:03,2025-01-31,B06,C0073,card,4200
T0001743,2025-01-31 16:45:25,2025-01-31,B06,C0089,cash,8600
T0001744,2025-01-31 16:25:11,2025-01-31,B03,C0074,wallet,6500
T0001745,2025-01-31 22:46:13,2025-01-31,B06,,card,17000
T0001746,2025-01-31 15:44:09,2025-01-31,B06,C0107,card,15900
T0001747,2025-01-31 11:51:29,2025-01-31,B06,C0063,wallet,15200
T0001748,2025-01-31 13:49:50,2025-01-31,B04,C0073,card,14500
T0001749,2025-01-31 11:05:47,2025-01-31,B06,,wallet,9600
T0001750,2025-01-31 15:39:37,2025-01-31,B06,C0028,cash,11400
T0001751,2025-01-31 13:44:35,2025-01-31,B03,C0070,cash,14800
T0001752,2025-01-31 07:14:18,2025-01-31,B02,C0015,card,11900
T0001753,2025-01-31 07:59:49,2025-01-31,B02,C0085,card,22600
T0001754,2025-01-31 15:31:40,2025-01-31,B02,C0036,wallet,9700
T0001755,2025-01-31 07:30:25,2025-01-31,B05,C0075,cash,24500
T0001756,2025-02-01 13:00:58,2025-02-01,B01,C0084,card,2000
T0001757,2025-02-01 19:15:46,2025-02-01,B06,C0026,card,20400
T0001758,2025-02-01 22:03:17,2025-02-01,B01,C0034,wallet,34900
T0001759,2025-02-01 09:42:22,2025-02-01,B03,,card,13500
T0001760,2025-02-01 16:22:54,2025-02-01,B05,C0093,wallet,7100
T0001761,2025-02-01 09:54:52,2025-02-01,B04,C0114,cash,18300
T0001762,2025-02-01 13:30:23,2025-02-01,B01,,card,4000
T0001763,2025-02-01 20:35:57,2025-02-01,B01,C0072,cash,16300
T0001764,2025-02-01 14:48:19,2025-02-01,B06,C0039,cash,11500
T0001765,2025-02-01 13:53:10,2025-02-01,B01,C0092,wallet,6700
T0001766,2025-02-01 09:29:52,2025-02-01,B01,C0102,card,15600
T0001767,2025-02-01 08:47:44,2025-02-01,B04,C0056,wallet,7600
T0001768,2025-02-01 08:21:47,2025-02-01,B02,,card,16400
T0001769,2025-02-01 19:15:52,2025-02-01,B04,C0024,card,4600
T0001770,2025-02-01 21:18:03,2025-02-01,B04,C0008,wallet,21500
T0001771,2025-02-01 10:04:55,2025-02-01,B05,C0074,wallet,2600
T0001772,2025-02-01 09:27:54,2025-02-01,B01,C0091,wallet,9000
T0001773,2025-02-01 13:30:55,2025-02-01,B03,C0107,card,9600
T0001774,2025-02-01 12:38:33,2025-02-01,B02,C0009,card,25300
T0001775,2025-02-01 19:32:56,2025-02-01,B03,C0025,cash,30500
T0001776,2025-02-01 16:19:17,2025-02-01,B06,C0105,wallet,2800
T0001777,2025-02-01 13:08:25,2025-02-01,B06,C0045,card,9700
T0001778,2025-02-01 10:15:56,2025-02-01,B01,C0029,wallet,25000
T0001779,2025-02-01 12:45:28,2025-02-01,B01,C0073,card,5500
T0001780,2025-02-01 22:14:27,2025-02-01,B04,C0025,wallet,5000
T0001781,2025-02-01 17:20:41,2025-02-01,B06,C0096,card,17100
T0001782,2025-02-01 22:12:23,2025-02-01,B03,,cash,6700
T0001783,2025-02-01 21:04:11,2025-02-01,B02,C0070,cash,23500
T0001784,2025-02-01 11:27:04,2025-02-01,B01,C0098,cash,14400
T0001785,2025-02-01 07:08:10,2025-02-01,B01,,card,26900
T0001786,2025-02-01 11:17:34,2025-02-01,B03,,card,14900
T0001787,2025-02-01 14:47:46,2025-02-01,B06,C0007,wallet,19800
T0001788,2025-02-01 22:55:32,2025-02-01,B06,C0109,cash,29300
T0001789,2025-02-01 18:26:34,2025-02-01,B05,C0102,cash,13100
T0001790,2025-02-01 19:18:30,2025-02-01,B03,,cash,5900
T0001791,2025-02-01 22:01:56,2025-02-01,B03,C0020,card,32600
T0001792,2025-02-01 20:43:04,2025-02-01,B04,C0058,card,21800
T0001793,2025-02-01 21:17:54,2025-02-01,B01,C0085,card,20700
T0001794,2025-02-01 07:10:00,2025-02-01,B05,C0031,card,6600
T0001795,2025-02-01 18:58:21,2025-02-01,B05,C0110,cash,6400
T0001796,2025-02-01 11:54:14,2025-02-01,B05,,card,12400
T0001797,2025-02-01 15:20:59,2025-02-01,B01,C0047,wallet,27900
T0001798,2025-02-01 09:49:19,2025-02-01,B01,C0062,cash,37200
T0001799,2025-02-01 18:36:03,2025-02-01,B04,C0070,cash,9200
T0001800,2025-02-01 07:19:19,2025-02-01,B02,C0093,wallet,7900
T0001801,2025-02-01 16:12:23,2025-02-01,B01,C0095,card,8600
T0001802,2025-02-01 14:46:38,2025-02-01,B04,C0044,cash,7700
T0001803,2025-02-01 21:19:22,2025-02-01,B04,C0111,wallet,8200
T0001804,2025-02-01 20:50:13,2025-02-01,B01,C0082,wallet,8200
T0001805,2025-02-01 10:25:47,2025-02-01,B03,C0021,card,15600
T0001806,2025-02-01 20:54:25,2025-02-01,B03,C0059,card,16000
T0001807,2025-02-01 19:38:43,2025-02-01,B06,C0116,card,13600
T0001808,2025-02-01 17:30:12,2025-02-01,B03,C0111,card,2900
T0001809,2025-02-01 11:53:55,2025-02-01,B03,,cash,2300
T0001810,2025-02-01 20:28:45,2025-02-01,B05,C0120,wallet,17100
T0001811,2025-02-01 12:55:03,2025-02-01,B01,C0011,wallet,2700
T0001812,2025-02-01 07:34:12,2025-02-01,B01,C0045,cash,13100
T0001813,2025-02-01 07:40:11,2025-02-01,B01,C0048,card,6300
T0001814,2025-02-01 22:58:28,2025-02-01,B06,C0100,wallet,12300
T0001815,2025-02-01 12:27:48,2025-02-01,B03,C0094,card,14600
T0001816,2025-02-01 15:16:44,2025-02-01,B06,,cash,5900
T0001817,2025-02-01 13:36:03,2025-02-01,B03,C0116,wallet,12900
T0001818,2025-02-01 10:21:16,2025-02-01,B03,C0074,card,26000
T0001819,2025-02-01 10:47:42,2025-02-01,B02,C0080,card,1500
T0001820,2025-02-01 20:30:40,2025-02-01,B02,C0041,wallet,28300
T0001821,2025-02-01 17:19:49,2025-02-01,B04,,card,24300
T0001822,2025-02-01 11:42:50,2025-02-01,B03,,wallet,18800
T0001823,2025-02-01 12:33:48,2025-02-01,B06,C0018,card,8300
T0001824,2025-02-01 11:13:47,2025-02-01,B05,C0043,cash,15600
T0001825,2025-02-01 11:18:08,2025-02-01,B04,,card,2800
T0001826,2025-02-01 21:26:18,2025-02-01,B01,C0120,wallet,27600
T0001827,2025-02-01 14:41:38,2025-02-01,B03,C0047,card,14200
T0001828,2025-02-01 15:07:05,2025-02-01,B04,C0029,wallet,21800
T0001829,2025-02-01 16:05:55,2025-02-01,B05,,wallet,1300
T0001830,2025-02-01 13:15:12,2025-02-01,B06,,wallet,25600
T0001831,2025-02-01 10:37:39,2025-02-01,B05,C0040,card,17100
T0001832,2025-02-01 13:47:53,2025-02-01,B01,C0031,wallet,16300
T0001833,2025-02-02 11:22:38,2025-02-02,B01,C0082,wallet,37500
T0001834,2025-02-02 15:46:26,2025-02-02,B05,C0028,cash,17600
T0001835,2025-02-02 17:21:08,2025-02-02,B02,C0102,cash,8600
T0001836,2025-02-02 11:05:14,2025-02-02,B05,C0074,wallet,7000
T0001837,2025-02-02 07:57:59,2025-02-02,B01,,card,14200
T0001838,2025-02-02 08:01:54,2025-02-02,B04,C0110,card,19700
T0001839,2025-02-02 13:51:25,2025-02-02,B04,C0025,cash,4200
T0001840,2025-02-02 14:41:41,2025-02-02,B03,C0010,card,9700
T0001841,2025-02-02 17:09:11,2025-02-02,B02,C0108,cash,16600
T0001842,2025-02-02 20:54:15,2025-02-02,B05,C0104,card,4700
T0001843,2025-02-02 14:10:29,2025-02-02,B05,C0027,wallet,8000
T0001844,2025-02-02 21:53:26,2025-02-02,B03,C0120,card,19900
T0001845,2025-02-02 11:38:56,2025-02-02,B01,C0117,card,8300
T0001846,2025-02-02 19:19:43,2025-02-02,B01,C0065,card,13700
T0001847,2025-02-02 15:22:24,2025-02-02,B03,,wallet,19100
T0001848,2025-02-02 13:07:39,2025-02-02,B05,C0109,cash,3100
T0001849,2025-02-02 14:30:33,2025-02-02,B03,C0118,wallet,4000
T0001850,2025-02-02 22:08:54,2025-02-02,B01,C0053,card,15200
T0001851,2025-02-02 10:32:15,2025-02-02,B04,,wallet,20200
T0001852,2025-02-02 10:50:30,2025-02-02,B02,C0040,wallet,8800
T0001853,2025-02-02 13:14:00,2025-02-02,B03,C0116,wallet,4400
T0001854,2025-02-02 08:04:55,2025-02-02,B04,,card,4300
T0001855,2025-02-02 15:35:01,2025-02-02,B02,C0012,wallet,7500
T0001856,2025-02-02 15:30:41,2025-02-02,B05,C0101,wallet,10200
T0001857,2025-02-02 08:19:09,2025-02-02,B04,C0043,wallet,18100
T0001858,2025-02-02 07:28:59,2025-02-02,B05,C0101,cash,4300
T0001859,2025-02-02 21:06:29,2025-02-02,B01,C0006,cash,29100
T0001860,2025-02-02 18:39:12,2025-02-02,B06,,cash,25700
T0001861,2025-02-02 18:15:14,2025-02-02,B06,C0103,card,10500
T0001862,2025-02-02 07:49:53,2025-02-02,B01,C0021,wallet,11500
T0001863,2025-02-02 13:56:26,2025-02-02,B05,C0078,wallet,7100
T0001864,2025-02-02 18:29:16,2025-02-02,B04,,cash,17500
T0001865,2025-02-02 16:21:58,2025-02-02,B03,C0054,card,2800
