line_id,transaction_id,product_code,qty,unit_price,discount_amt,line_amount
L00001827,T0000747,HOU003,1,7000,500,6500
L00001828,T0000748,DES003,1,3700,500,3200
L00001829,T0000749,RTE001,1,6300,500,5800
L00001830,T0000749,DES002,1,5900,200,5700
L00001831,T0000750,DES001,1,3200,500,2700
L00001832,T0000750,DES002,1,5900,0,5900
L00001833,T0000751,BEV004,1,2400,0,2400
L00001834,T0000751,BEV004,1,2600,300,2300
L00001835,T0000751,RTE003,1,4600,0,4600
L00001836,T0000751,BEV004,1,2400,200,2200
L00001837,T0000752,BEV004,1,2400,300,2100
L00001838,T0000752,DES002,1,5900,0,5900
L00001839,T0000753,BEV004,1,2600,0,2600
L00001840,T0000753,RTE004,1,8600,500,8100
L00001841,T0000754,RTE003,1,4800,0,4800
L00001842,T0000754,DES002,1,5900,200,5700
L00001843,T0000755,SNK003,1,5400,500,4900
L00001844,T0000756,RTE001,1,6700,500,6200
L00001845,T0000756,BEV002,2,1800,500,3100
L00001846,T0000756,DES003,2,3500,500,6500
L00001847,T0000756,RTE003,1,4900,0,4900
L00001848,T0000756,SNK003,2,5300,200,10400
L00001849,T0000757,BEV004,1,2400,500,1900
L00001850,T0000757,RTE003,2,4800,0,9600
L00001851,T0000757,HOU001,1,3100,500,2600
L00001852,T0000758,BEV001,1,2600,0,2600
L00001853,T0000758,RTE001,1,6600,0,6600
L00001854,T0000758,DES003,1,3500,200,3300
L00001855,T0000759,SNK003,2,5300,200,10400
L00001856,T0000759,RTE001,2,6700,300,13100
L00001857,T0000759,BEV001,2,2500,500,4500
L00001858,T0000759,RTE002,1,7000,200,6800
L00001859,T0000760,HOU002,1,2300,300,2000
L00001860,T0000760,DES002,2,5900,0,11800
L00001861,T0000760,BEV003,1,4300,0,4300
L00001862,T0000760,BEV003,1,4300,200,4100
L00001863,T0000761,SNK004,1,3000,0,3000
L00001864,T0000761,RTE003,2,4800,0,9600
L00001865,T0000761,DES001,1,2900,0,2900
L00001866,T0000761,BEV002,1,1600,0,1600
L00001867,T0000762,SNK001,1,3600,300,3300
L00001868,T0000762,RTE004,1,8600,300,8300
L00001869,T0000762,BEV001,1,2300,0,2300
L00001870,T0000763,BEV002,1,2000,300,1700
L00001871,T0000764,BEV004,3,2600,0,7800
L00001872,T0000764,SNK002,1,4200,200,4000
L00001873,T0000764,SNK003,3,5400,0,16200
L00001874,T0000764,HOU002,2,2300,0,4600
L00001875,T0000764,HOU002,1,2400,200,2200
L00001876,T0000765,BEV003,1,4200,0,4200
L00001877,T0000766,RTE003,1,4600,500,4100
L00001878,T0000766,RTE004,1,8800,500,8300
L00001879,T0000766,DES001,1,3200,500,2700
L00001880,T0000767,RTE002,1,7200,0,7200
L00001881,T0000767,SNK001,1,3600,0,3600
L00001882,T0000767,SNK001,2,3800,0,7600
L00001883,T0000768,RTE001,2,6500,0,13000
L00001884,T0000768,RTE002,1,7000,500,6500
L00001885,T0000768,HOU001,1,2900,200,2700
L00001886,T0000769,DES003,1,3300,0,3300
L00001887,T0000769,DES003,3,3500,0,10500
L00001888,T0000769,DES001,1,3200,200,3000
L00001889,T0000770,BEV003,1,4400,500,3900
L00001890,T0000770,SNK001,1,3600,0,3600
L00001891,T0000771,HOU001,1,2700,500,2200
L00001892,T0000771,SNK003,2,5200,500,9900
L00001893,T0000771,SNK004,1,3000,0,3000
L00001894,T0000771,HOU001,1,3000,300,2700
L00001895,T0000772,SNK004,1,2900,0,2900
L00001896,T0000772,RTE001,1,6500,500,6000
L00001897,T0000772,SNK004,1,2900,0,2900
L00001898,T0000773,RTE001,1,6500,500,6000
L00001899,T0000773,HOU002,3,2500,300,7200
L00001900,T0000773,HOU003,2,6700,300,13100
L00001901,T0000773,BEV004,2,2400,0,4800
L00001902,T0000774,SNK003,2,5300,200,10400
L00001903,T0000775,RTE003,1,4800,0,4800
L00001904,T0000776,BEV002,1,1900,0,1900
L00001905,T0000777,SNK001,1,3800,300,3500
L00001906,T0000777,SNK002,1,4000,0,4000
L00001907,T0000777,SNK003,1,5000,500,4500
L00001908,T0000778,RTE003,2,4900,0,9800
L00001909,T0000778,DES002,1,5900,300,5600
L00001910,T0000779,DES003,1,3600,0,3600
L00001911,T0000779,HOU001,1,3100,0,3100
L00001912,T0000779,RTE004,1,8400,200,8200
L00001913,T0000779,SNK002,1,4400,500,3900
L00001914,T0000780,RTE004,1,8400,0,8400
L00001915,T0000781,HOU001,1,2900,0,2900
L00001916,T0000781,RTE001,1,6500,500,6000
L00001917,T0000781,BEV003,1,4400,0,4400
L00001918,T0000781,DES002,1,6100,500,5600
L00001919,T0000781,DES002,1,5900,0,5900
L00001920,T0000782,BEV001,1,2500,200,2300
L00001921,T0000782,SNK003,1,5200,0,5200
L00001922,T0000782,BEV002,1,1600,0,1600
L00001923,T0000783,SNK004,1,2800,300,2500
L00001924,T0000784,RTE002,2,7000,0,14000
L00001925,T0000784,RTE004,1,8600,300,8300
L00001926,T0000784,DES003,1,3600,0,3600
L00001927,T0000785,DES003,2,3300,300,6300
L00001928,T0000785,DES002,1,6000,0,6000
L00001929,T0000785,RTE001,1,6700,200,6500
L00001930,T0000785,DES003,1,3700,0,3700
L00001931,T0000786,HOU002,1,2500,0,2500
L00001932,T0000786,RTE003,1,4600,500,4100
L00001933,T0000786,BEV003,1,4300,0,4300
L00001934,T0000786,BEV002,1,1900,0,1900
L00001935,T0000786,SNK002,1,4200,200,4000
L00001936,T0000787,RTE004,1,8600,300,8300
L00001937,T0000787,RTE001,1,6700,300,6400
L00001938,T0000788,BEV001,1,2600,300,2300
L00001939,T0000789,HOU002,1,2500,0,2500
L00001940,T0000789,DES002,1,5700,0,5700
L00001941,T0000789,BEV001,1,2300,500,1800
L00001942,T0000789,SNK003,1,5200,300,4900
L00001943,T0000789,BEV003,1,4400,0,4400
L00001944,T0000790,RTE004,1,8700,200,8500
L00001945,T0000790,BEV002,1,1600,500,1100
L00001946,T0000790,SNK003,1,5400,500,4900
L00001947,T0000791,HOU002,1,2100,200,1900
L00001948,T0000791,BEV003,2,4300,0,8600
L00001949,T0000792,SNK001,2,3800,0,7600
L00001950,T0000792,BEV003,1,4400,300,4100
L00001951,T0000792,SNK003,1,5200,300,4900
L00001952,T0000793,DES002,1,6100,0,6100
L00001953,T0000794,RTE004,1,8700,0,8700
L00001954,T0000794,RTE001,1,6500,0,6500
L00001955,T0000794,DES002,2,5900,0,11800
L00001956,T0000795,RTE003,1,4800,500,4300
L00001957,T0000795,BEV004,1,2700,0,2700
L00001958,T0000795,BEV001,1,2700,300,2400
L00001959,T0000795,RTE002,1,7200,0,7200
L00001960,T0000795,HOU001,1,2900,0,2900
L00001961,T0000796,DES001,1,3300,0,3300
L00001962,T0000796,RTE001,2,6500,0,13000
L00001963,T0000796,SNK004,1,2600,300,2300
L00001964,T0000796,HOU002,1,2300,500,1800
L00001965,T0000797,BEV002,1,1800,200,1600
L00001966,T0000797,RTE003,1,5000,300,4700
L00001967,T0000797,BEV004,1,2700,500,2200
L00001968,T0000797,SNK001,1,3800,0,3800
L00001969,T0000798,HOU003,1,6700,300,6400
L00001970,T0000798,SNK004,3,2800,300,8100
L00001971,T0000799,RTE003,1,5000,0,5000
L00001972,T0000800,DES003,1,3500,0,3500
L00001973,T0000800,BEV004,1,2700,500,2200
L00001974,T0000800,SNK002,1,4400,200,4200
L00001975,T0000800,RTE001,1,6500,0,6500
L00001976,T0000800,RTE004,1,8800,200,8600
L00001977,T0000801,SNK003,2,5200,0,10400
L00001978,T0000801,BEV001,1,2300,500,1800
L00001979,T0000802,SNK003,2,5200,0,10400
L00001980,T0000802,HOU002,1,2300,0,2300
L00001981,T0000802,RTE004,1,8400,0,8400
L00001982,T0000802,BEV001,1,2700,200,2500
L00001983,T0000802,SNK004,1,2600,500,2100
L00001984,T0000803,HOU001,1,2700,0,2700
L00001985,T0000804,SNK001,3,3600,0,10800
L00001986,T0000804,RTE003,2,4800,500,9100
L00001987,T0000804,HOU003,1,7000,500,6500
L00001988,T0000805,RTE003,1,4600,0,4600
L00001989,T0000805,DES001,1,3200,0,3200
L00001990,T0000806,RTE002,1,7300,300,7000
L00001991,T0000807,SNK002,1,4200,0,4200
L00001992,T0000807,RTE002,1,7200,0,7200
L00001993,T0000808,DES002,1,5900,300,5600
L00001994,T0000808,RTE002,1,7300,500,6800
L00001995,T0000809,RTE001,2,6300,0,12600
L00001996,T0000809,HOU002,1,2300,200,2100
L00001997,T0000810,RTE003,1,4600,500,4100
L00001998,T0000810,DES003,1,3300,0,3300
L00001999,T0000811,DES003,2,3500,0,7000
L00002000,T0000812,BEV003,1,4200,500,3700
L00002001,T0000812,RTE003,1,4900,500,4400
L00002002,T0000813,SNK004,1,2800,200,2600
L00002003,T0000813,BEV004,1,2600,300,2300
L00002004,T0000814,RTE002,1,7300,500,6800
L00002005,T0000814,DES002,1,6000,300,5700
L00002006,T0000815,SNK002,1,4000,0,4000
L00002007,T0000815,HOU001,1,3100,300,2800
L00002008,T0000815,RTE003,1,4600,0,4600
L00002009,T0000815,HOU001,1,2900,500,2400
L00002010,T0000815,BEV001,1,2500,0,2500
L00002011,T0000816,RTE003,1,4600,0,4600
L00002012,T0000816,RTE001,1,6500,0,6500
L00002013,T0000816,BEV003,1,4400,0,4400
L00002014,T0000817,SNK003,1,5300,0,5300
L00002015,T0000817,DES003,1,3600,200,3400
L00002016,T0000817,DES003,1,3600,0,3600
L00002017,T0000817,HOU001,1,3100,200,2900
L00002018,T0000817,DES003,1,3600,0,3600
L00002019,T0000818,SNK004,1,2900,200,2700
L00002020,T0000818,RTE004,1,8700,200,8500
L00002021,T0000818,BEV001,2,2700,0,5400
L00002022,T0000818,RTE004,1,8600,500,8100
L00002023,T0000819,HOU002,1,2300,0,2300
L00002024,T0000820,BEV003,2,4200,0,8400
L00002025,T0000820,HOU001,1,2900,0,2900
L00002026,T0000820,SNK003,1,5400,0,5400
L00002027,T0000820,BEV002,1,2000,0,2000
L00002028,T0000821,BEV002,1,1900,200,1700
L00002029,T0000822,SNK001,1,3800,0,3800
L00002030,T0000822,HOU003,1,6900,0,6900
L00002031,T0000823,SNK004,1,2800,0,2800
L00002032,T0000823,DES003,2,3600,0,7200
L00002033,T0000823,DES001,1,3100,0,3100
L00002034,T0000824,BEV004,1,2400,200,2200
L00002035,T0000825,RTE004,1,8600,0,8600
L00002036,T0000825,RTE002,1,7000,0,7000
L00002037,T0000826,RTE002,1,7000,300,6700
L00002038,T0000827,DES002,1,6100,200,5900
L00002039,T0000827,DES002,1,5900,500,5400
L00002040,T0000827,DES003,1,3500,0,3500
L00002041,T0000827,RTE003,1,4900,0,4900
L00002042,T0000828,RTE004,1,8600,0,8600
L00002043,T0000828,BEV004,1,2400,500,1900
L00002044,T0000829,HOU003,2,6900,300,13500
L00002045,T0000830,DES003,1,3600,500,3100
L00002046,T0000830,HOU002,1,2400,300,2100
L00002047,T0000831,HOU001,1,2900,200,2700
L00002048,T0000831,DES003,1,3500,0,3500
L00002049,T0000831,RTE004,1,8800,0,8800
L00002050,T0000832,DES002,2,6000,0,12000
L00002051,T0000832,HOU001,1,2900,200,2700
L00002052,T0000832,BEV004,1,2800,300,2500
L00002053,T0000832,BEV004,1,2600,0,2600
L00002054,T0000832,SNK004,1,2800,0,2800
L00002055,T0000833,RTE003,1,4600,0,4600
L00002056,T0000833,DES003,1,3600,0,3600
L00002057,T0000833,SNK002,1,4200,0,4200
L00002058,T0000834,DES003,1,3600,0,3600
L00002059,T0000834,BEV002,1,1600,0,1600
L00002060,T0000834,BEV004,2,2600,500,4700
L00002061,T0000834,SNK001,1,3900,0,3900
L00002062,T0000835,HOU002,1,2400,0,2400
L00002063,T0000835,BEV003,2,4200,0,8400
L00002064,T0000835,BEV001,1,2500,0,2500
L00002065,T0000835,SNK003,1,5300,500,4800
L00002066,T0000836,RTE002,1,7000,300,6700
L00002067,T0000836,HOU001,2,2700,500,4900
L00002068,T0000836,SNK004,1,2900,0,2900
L00002069,T0000836,HOU003,1,6900,0,6900
L00002070,T0000837,BEV001,1,2500,500,2000
L00002071,T0000837,BEV003,1,4200,0,4200
L00002072,T0000838,BEV002,1,1900,0,1900
L00002073,T0000838,RTE003,1,4900,300,4600
L00002074,T0000839,SNK001,1,3600,200,3400
L00002075,T0000839,SNK003,1,5000,0,5000
L00002076,T0000840,SNK004,1,3000,200,2800
L00002077,T0000840,DES002,2,5900,0,11800
L00002078,T0000841,BEV002,1,1800,0,1800
L00002079,T0000842,DES001,2,3300,0,6600
L00002080,T0000842,DES003,1,3300,200,3100
L00002081,T0000842,DES001,2,3100,0,6200
L00002082,T0000843,DES003,1,3700,0,3700
L00002083,T0000843,BEV004,1,2600,0,2600
L00002084,T0000843,RTE001,1,6600,500,6100
L00002085,T0000843,HOU002,1,2300,300,2000
L00002086,T0000844,DES002,2,5900,300,11500
L00002087,T0000844,DES002,2,6100,500,11700
L00002088,T0000844,RTE002,1,7300,0,7300
L00002089,T0000844,RTE002,1,7200,500,6700
L00002090,T0000844,SNK004,1,2900,500,2400
L00002091,T0000845,DES003,2,3700,500,6900
L00002092,T0000845,HOU003,1,6700,500,6200
L00002093,T0000846,SNK003,1,5200,500,4700
L00002094,T0000847,SNK003,1,5200,200,5000
L00002095,T0000847,DES001,3,3200,200,9400
L00002096,T0000847,DES002,2,6000,500,11500
L00002097,T0000848,RTE001,1,6700,0,6700
L00002098,T0000848,BEV003,1,4200,500,3700
L00002099,T0000849,DES003,1,3600,200,3400
L00002100,T0000849,HOU001,1,2900,0,2900
L00002101,T0000849,BEV001,1,2500,200,2300
L00002102,T0000849,RTE004,1,8800,300,8500
L00002103,T0000849,SNK003,2,5400,500,10300
L00002104,T0000850,RTE004,1,8600,500,8100
L00002105,T0000850,BEV004,1,2800,200,2600
L00002106,T0000850,SNK002,2,4200,200,8200
L00002107,T0000850,DES003,1,3300,0,3300
L00002108,T0000850,DES003,1,3700,300,3400
L00002109,T0000851,RTE001,2,6300,0,12600
L00002110,T0000852,BEV003,2,4000,200,7800
L00002111,T0000852,RTE001,1,6600,0,6600
L00002112,T0000852,SNK004,1,3000,200,2800
L00002113,T0000852,DES001,1,3300,300,3000
L00002114,T0000853,DES003,3,3500,500,10000
L00002115,T0000854,SNK002,1,4000,300,3700
L00002116,T0000854,DES001,1,2900,0,2900
L00002117,T0000854,HOU002,1,2300,0,2300
L00002118,T0000854,RTE004,1,8600,300,8300
L00002119,T0000854,DES003,1,3500,0,3500
L00002120,T0000855,RTE002,1,7000,0,7000
L00002121,T0000855,SNK004,1,2800,0,2800
L00002122,T0000856,HOU002,1,2500,0,2500
L00002123,T0000857,RTE002,1,7200,200,7000
L00002124,T0000857,DES003,1,3300,500,2800
L00002125,T0000857,BEV002,1,1900,0,1900
L00002126,T0000858,HOU003,1,7100,500,6600
L00002127,T0000859,RTE001,2,6600,0,13200
L00002128,T0000860,HOU001,1,2700,500,2200
L00002129,T0000860,SNK002,2,4000,0,8000
L00002130,T0000860,HOU002,1,2100,0,2100
L00002131,T0000861,SNK001,1,3900,0,3900
L00002132,T0000861,SNK002,1,4400,0,4400
L00002133,T0000861,RTE003,1,4900,0,4900
L00002134,T0000862,HOU003,1,6700,0,6700
L00002135,T0000862,HOU001,1,3000,0,3000
L00002136,T0000863,BEV004,1,2400,0,2400
L00002137,T0000863,HOU003,1,6900,0,6900
L00002138,T0000864,BEV003,1,4000,300,3700
L00002139,T0000864,SNK001,2,4000,300,7700
L00002140,T0000864,SNK001,1,3800,500,3300
L00002141,T0000865,RTE003,1,4800,200,4600
L00002142,T0000865,SNK001,1,4000,0,4000
L00002143,T0000865,DES001,1,3300,0,3300
L00002144,T0000866,RTE001,1,6700,200,6500
L00002145,T0000866,SNK002,1,4300,0,4300
L00002146,T0000867,BEV003,1,4000,200,3800
L00002147,T0000867,BEV002,1,2000,500,1500
L00002148,T0000868,SNK003,1,5000,300,4700
L00002149,T0000868,BEV001,1,2600,200,2400
L00002150,T0000868,RTE003,3,4800,0,14400
L00002151,T0000869,RTE003,2,4800,300,9300
L00002152,T0000869,BEV002,1,1600,0,1600
L00002153,T0000870,SNK001,1,3900,500,3400
L00002154,T0000870,BEV003,1,4300,300,4000
L00002155,T0000871,RTE004,1,8800,200,8600
L00002156,T0000871,SNK002,1,4200,0,4200
L00002157,T0000871,BEV001,1,2300,300,2000
L00002158,T0000872,BEV002,1,2000,500,1500
L00002159,T0000873,DES002,1,5700,300,5400
L00002160,T0000874,SNK004,1,2600,0,2600
L00002161,T0000874,HOU003,3,6900,0,20700
L00002162,T0000875,RTE004,1,8600,0,8600
L00002163,T0000876,SNK003,1,5200,500,4700
L00002164,T0000876,BEV001,1,2600,0,2600
L00002165,T0000876,SNK003,1,5200,0,5200
L00002166,T0000877,BEV002,1,1800,0,1800
L00002167,T0000877,BEV003,1,4400,0,4400
L00002168,T0000877,DES003,1,3300,300,3000
L00002169,T0000877,SNK004,1,2800,0,2800
L00002170,T0000878,BEV001,1,2600,0,2600
L00002171,T0000878,RTE004,2,8400,0,16800
L00002172,T0000878,RTE004,2,8800,0,17600
L00002173,T0000879,HOU001,1,2900,0,2900
L00002174,T0000879,DES003,2,3500,300,6700
L00002175,T0000879,RTE002,1,7200,0,7200
L00002176,T0000879,RTE002,3,7200,300,21300
L00002177,T0000880,HOU002,1,2500,300,2200
L00002178,T0000880,BEV004,1,2400,0,2400
L00002179,T0000881,HOU001,3,3000,0,9000
L00002180,T0000882,RTE004,1,8600,300,8300
L00002181,T0000882,DES003,2,3600,500,6700
L00002182,T0000883,RTE002,1,7000,200,6800
L00002183,T0000883,HOU002,1,2300,0,2300
L00002184,T0000884,SNK003,1,5200,0,5200
L00002185,T0000884,HOU001,1,3000,200,2800
L00002186,T0000884,BEV001,1,2700,300,2400
L00002187,T0000885,RTE003,1,5000,500,4500
L00002188,T0000885,DES002,2,5900,0,11800
L00002189,T0000886,BEV002,1,1800,200,1600
L00002190,T0000886,DES002,1,5900,300,5600
L00002191,T0000886,SNK003,3,5200,300,15300
L00002192,T0000886,RTE004,1,8600,0,8600
L00002193,T0000887,HOU003,2,6700,500,12900
L00002194,T0000887,RTE004,1,8400,0,8400
L00002195,T0000887,SNK001,1,3600,0,3600
L00002196,T0000888,DES003,1,3500,0,3500
L00002197,T0000888,BEV001,1,2500,500,2000
L00002198,T0000888,SNK001,1,3800,500,3300
L00002199,T0000889,BEV002,2,1800,300,3300
L00002200,T0000889,BEV001,1,2500,300,2200
L00002201,T0000889,SNK002,1,4000,200,3800
L00002202,T0000890,BEV004,1,2700,200,2500
L00002203,T0000890,BEV001,1,2300,200,2100
L00002204,T0000890,SNK003,1,5200,0,5200
L00002205,T0000890,BEV001,1,2600,300,2300
L00002206,T0000891,RTE004,1,8700,0,8700
L00002207,T0000892,SNK001,1,3600,500,3100
L00002208,T0000893,RTE004,1,8700,0,8700
L00002209,T0000893,RTE002,1,7200,0,7200
L00002210,T0000893,DES003,1,3300,0,3300
L00002211,T0000893,HOU003,1,7000,300,6700
L00002212,T0000894,RTE004,1,8400,0,8400
L00002213,T0000894,SNK003,1,5200,0,5200
L00002214,T0000895,RTE003,1,5000,0,5000
L00002215,T0000895,BEV002,1,1600,300,1300
L00002216,T0000895,BEV002,1,1900,0,1900
L00002217,T0000895,SNK003,1,5200,500,4700
L00002218,T0000895,RTE004,1,8400,200,8200
L00002219,T0000896,DES001,1,3100,0,3100
L00002220,T0000896,DES003,1,3700,0,3700
L00002221,T0000897,DES003,1,3600,0,3600
L00002222,T0000897,HOU002,1,2100,0,2100
L00002223,T0000897,DES003,2,3500,500,6500
L00002224,T0000898,SNK004,1,2900,300,2600
L00002225,T0000898,DES003,1,3500,300,3200
L00002226,T0000899,DES002,1,6100,500,5600
L00002227,T0000900,SNK001,1,3900,0,3900
L00002228,T0000900,RTE001,1,6500,200,6300
L00002229,T0000901,RTE002,1,7000,0,7000
L00002230,T0000901,DES003,2,3300,500,6100
L00002231,T0000901,HOU003,1,7000,0,7000
L00002232,T0000901,HOU001,1,2700,300,2400
L00002233,T0000902,DES001,2,3200,0,6400
L00002234,T0000902,DES001,1,3200,300,2900
L00002235,T0000903,SNK002,1,4000,500,3500
L00002236,T0000904,BEV003,1,4200,0,4200
L00002237,T0000904,SNK001,1,3800,0,3800
L00002238,T0000905,HOU001,1,2900,200,2700
L00002239,T0000905,SNK001,2,3800,200,7400
L00002240,T0000905,BEV001,1,2500,200,2300
L00002241,T0000905,SNK003,1,5200,200,5000
L00002242,T0000906,SNK001,1,3800,0,3800
L00002243,T0000906,DES003,1,3700,0,3700
L00002244,T0000907,BEV004,1,2600,0,2600
L00002245,T0000907,BEV001,1,2500,0,2500
L00002246,T0000907,DES001,1,3200,200,3000
L00002247,T0000907,SNK002,1,4200,0,4200
L00002248,T0000908,HOU001,2,2900,300,5500
L00002249,T0000908,HOU003,1,6900,0,6900
L00002250,T0000908,SNK004,1,3000,0,3000
L00002251,T0000909,HOU003,1,6900,0,6900
L00002252,T0000909,RTE002,3,7000,300,20700
L00002253,T0000909,BEV002,1,1800,500,1300
L00002254,T0000909,RTE001,1,6600,0,6600
L00002255,T0000910,SNK004,1,2800,0,2800
L00002256,T0000910,DES001,2,2900,200,5600
L00002257,T0000910,DES003,1,3300,500,2800
L00002258,T0000910,RTE001,1,6600,0,6600
L00002259,T0000911,SNK003,2,5200,500,9900
L00002260,T0000911,DES002,3,5900,200,17500
L00002261,T0000912,HOU001,2,3100,0,6200
L00002262,T0000912,BEV001,1,2700,0,2700
L00002263,T0000913,BEV001,1,2600,0,2600
L00002264,T0000913,RTE001,2,6500,500,12500
L00002265,T0000914,HOU002,1,2500,0,2500
L00002266,T0000914,RTE003,1,4800,200,4600
L00002267,T0000914,HOU001,1,2900,0,2900
L00002268,T0000914,SNK002,2,4200,500,7900
L00002269,T0000915,RTE004,1,8600,0,8600
L00002270,T0000916,SNK001,2,3800,0,7600
L00002271,T0000916,HOU001,1,3000,0,3000
L00002272,T0000916,DES002,1,6000,0,6000
L00002273,T0000916,DES003,1,3300,300,3000
L00002274,T0000917,SNK003,1,5300,300,5000
L00002275,T0000917,BEV001,1,2300,300,2000
L00002276,T0000918,BEV003,1,4200,500,3700
L00002277,T0000918,DES003,2,3600,0,7200
L00002278,T0000919,HOU002,2,2100,500,3700
L00002279,T0000919,DES002,1,5900,200,5700
L00002280,T0000919,SNK001,1,3600,200,3400
L00002281,T0000919,RTE001,1,6500,0,6500
L00002282,T0000920,HOU001,2,2900,200,5600
L00002283,T0000920,SNK004,1,2800,0,2800
L00002284,T0000920,BEV001,1,2500,0,2500
L00002285,T0000921,DES002,1,5900,0,5900
L00002286,T0000921,RTE003,1,4900,200,4700
L00002287,T0000922,SNK002,1,4200,0,4200
L00002288,T0000922,HOU001,1,2900,0,2900
L00002289,T0000922,SNK004,2,3000,0,6000
L00002290,T0000922,SNK004,1,3000,0,3000
L00002291,T0000922,SNK003,1,5300,0,5300
L00002292,T0000923,BEV003,1,4200,0,4200
L00002293,T0000923,RTE004,2,8800,0,17600
L00002294,T0000924,BEV003,1,4200,0,4200
L00002295,T0000924,HOU002,1,2300,0,2300
L00002296,T0000925,HOU003,1,7000,0,7000
L00002297,T0000925,SNK004,1,2800,0,2800
L00002298,T0000925,SNK002,1,4000,0,4000
L00002299,T0000925,BEV002,1,1600,200,1400
L00002300,T0000925,HOU003,1,6700,300,6400
L00002301,T0000926,HOU002,1,2400,500,1900
L00002302,T0000926,RTE002,2,7200,0,14400
L00002303,T0000926,RTE004,1,8600,0,8600
L00002304,T0000926,SNK004,2,3000,200,5800
L00002305,T0000926,SNK003,2,5400,0,10800
L00002306,T0000927,DES002,2,5900,300,11500
L00002307,T0000927,RTE003,1,5000,500,4500
L00002308,T0000927,SNK004,1,2600,0,2600
L00002309,T0000927,BEV001,1,2700,300,2400
L00002310,T0000928,SNK002,1,4300,200,4100
L00002311,T0000928,RTE002,1,7000,200,6800
L00002312,T0000928,BEV004,1,2800,500,2300
L00002313,T0000928,BEV003,3,4400,200,13000
L00002314,T0000929,DES002,1,5700,0,5700
L00002315,T0000930,DES002,1,5700,500,5200
L00002316,T0000931,SNK001,1,4000,200,3800
L00002317,T0000932,BEV001,1,2300,0,2300
L00002318,T0000932,RTE004,2,8600,0,17200
L00002319,T0000933,SNK002,2,4000,200,7800
L00002320,T0000933,BEV002,1,1800,0,1800
L00002321,T0000933,BEV002,1,1900,500,1400
L00002322,T0000934,DES002,1,6000,0,6000
L00002323,T0000934,RTE003,3,4600,300,13500
L00002324,T0000934,RTE004,2,8800,200,17400
L00002325,T0000935,SNK003,1,5000,0,5000
L00002326,T0000936,HOU003,1,7000,0,7000
L00002327,T0000936,DES003,1,3300,300,3000
L00002328,T0000936,RTE004,1,8600,200,8400
L00002329,T0000937,RTE003,1,4800,0,4800
L00002330,T0000937,SNK001,1,3900,0,3900
L00002331,T0000937,BEV001,1,2700,0,2700
L00002332,T0000938,HOU001,1,2900,500,2400
L00002333,T0000938,DES002,1,5900,500,5400
L00002334,T0000938,BEV004,1,2600,200,2400
L00002335,T0000939,RTE002,1,7000,0,7000
L00002336,T0000939,HOU001,1,3100,0,3100
L00002337,T0000940,RTE003,1,4800,0,4800
L00002338,T0000940,BEV002,1,1900,300,1600
L00002339,T0000940,RTE003,1,4800,500,4300
L00002340,T0000941,RTE002,1,7300,500,6800
L00002341,T0000941,RTE004,3,8700,0,26100
L00002342,T0000941,BEV004,1,2700,0,2700
L00002343,T0000941,DES003,1,3500,0,3500
L00002344,T0000941,RTE004,1,8700,0,8700
L00002345,T0000942,BEV002,1,1800,0,1800
L00002346,T0000942,BEV003,1,4200,200,4000
L00002347,T0000942,HOU001,1,2700,300,2400
L00002348,T0000943,BEV003,1,4200,0,4200
L00002349,T0000943,DES001,1,3300,0,3300
L00002350,T0000944,BEV004,1,2700,200,2500
L00002351,T0000945,BEV003,1,4300,0,4300
L00002352,T0000945,DES003,1,3500,0,3500
L00002353,T0000945,RTE001,2,6500,300,12700
L00002354,T0000945,SNK001,1,4000,0,4000
L00002355,T0000946,RTE001,1,6300,200,6100
L00002356,T0000946,RTE003,1,4800,0,4800
L00002357,T0000946,HOU002,1,2100,0,2100
L00002358,T0000946,SNK004,2,3000,0,6000
L00002359,T0000947,HOU001,1,2900,0,2900
